time,amount,merchant_risk,device_score,distance_from_home_km,is_fraud
40953,27.39,1,64,34.08,0
65785,77.45,8,39,0.28,0
19309,3.6,2,54,45.66,0
54195,371.96,7,2,10.66,1
25901,147.74,6,96,5.24,0
154648,24.91,10,43,14.2,0
162580,4.61,2,53,21.56,0
25464,44.17,3,3,0.92,1
16260,7.82,4,41,25.16,0
124997,51.67,7,8,28.61,1
35440,49.98,8,90,3.63,0
95082,12.92,2,96,3.68,0
105583,101.59,8,75,4.56,0
56683,74.11,9,63,31.85,0
124206,87.87,7,65,6.35,0
172502,33.41,1,79,31.79,0
133059,8.04,6,4,15.55,1
156177,88.05,8,68,29.15,0
78484,25.27,5,92,16.13,0
144098,8.25,2,10,8.18,1
68309,128.0,5,75,48.32,0
45927,270.27,8,50,25.13,1
42946,31.78,2,23,13.24,0
126503,286.9,1,61,20.29,0
141449,36.28,4,47,19.13,0
53592,22.64,4,3,8.87,1
138419,17.63,9,17,11.03,0
33776,170.22,3,22,7.66,0
134855,15.18,4,91,152.76,0
55798,69.08,3,16,17.35,0
135370,18.93,2,80,1.93,0
70204,20.9,4,3,14.64,1
86207,92.78,8,52,1.03,0
100356,22.65,1,33,6.81,0
60652,22.09,8,42,11.81,0
165556,102.8,8,2,15.28,1
129572,163.6,3,39,74.75,0
20922,63.1,10,46,80.6,0
165100,17.21,10,48,2.06,0
151388,19.87,6,27,15.45,0
76996,35.87,4,15,33.98,0
148040,45.65,1,7,5.43,1
30266,12.33,1,57,27.77,0
155072,68.24,5,42,42.18,0
145083,36.07,8,9,21.72,1
2866,5.96,1,6,7.94,1
112669,13.08,2,57,51.31,0
5898,20.0,7,76,43.0,0
18395,30.79,8,30,25.16,0
170091,219.05,3,55,9.04,0
4006,42.02,8,84,31.39,0
165465,14.29,1,84,7.6,0
10956,41.29,9,54,5.83,0
137150,23.29,2,27,14.47,0
160703,45.82,2,84,117.11,0
95676,59.18,4,59,32.63,0
121724,110.97,10,7,26.17,1
62901,32.32,3,40,12.03,0
107227,170.54,4,94,7.48,0
117192,82.11,6,72,38.75,0
172646,16.32,7,2,16.77,1
31417,301.83,5,14,33.56,1
88020,45.92,2,10,13.38,1
83639,14.37,3,50,28.05,0
94881,172.93,10,18,40.46,0
170526,264.48,3,18,9.93,0
132659,32.04,5,16,0.27,0
121688,20.01,5,52,5.89,0
115584,27.87,4,69,49.28,0
86567,67.68,8,52,23.27,0
75886,118.85,6,31,26.73,0
149888,58.59,6,84,7.87,0
